Name,Year,Team,Salary
김상수,2015,넥센,"6,000"
유재신,2015,넥센,"6,000"
서동욱,2015,넥센,"5,800"
하영민,2015,넥센,"5,500"
김지수,2015,넥센,"5,500"
이정훈,2015,넥센,"4,900"
김재현,2015,넥센,"4,400"
김택형,2015,넥센,"4,400"
박윤,2015,넥센,"4,000"
임병욱,2015,넥센,"4,000"
유선정,2015,넥센,"3,600"
김정훈,2015,넥센,"3,400"
장영석,2015,넥센,"3,300"
장시윤,2015,넥센,"3,300"
홍성갑,2015,넥센,"3,200"
김정인,2015,넥센,"3,000"
허정협,2015,넥센,"3,000"
이상민,2015,넥센,"3,000"
김동준,2015,넥센,"3,000"
임태준,2015,넥센,"2,900"
김민준,2015,넥센,"2,700"
황덕균,2015,넥센,"2,700"
양현,2015,넥센,"2,700"
김웅빈,2015,넥센,"2,700"
최원태,2015,넥센,"2,700"
송성문,2015,넥센,"2,700"
송우현,2015,넥센,"2,700"
김해수,2015,넥센,"2,700"
임동휘,2015,넥센,"2,700"
신명수,2015,넥센,"2,700"
박정음,2015,넥센,"2,700"
강지광,2015,넥센,"2,700"
정회찬,2015,넥센,"2,700"
박주현,2015,넥센,"2,700"
정용준,2015,넥센,"2,700"
테임즈,2015,NC,"125,000"
박석민,2015,NC,"75,000"
이호준,2015,NC,"75,000"
해커,2015,NC,"60,000"
스튜어트,2015,NC,"50,000"
이종욱,2015,NC,"50,000"
손시헌,2015,NC,"40,000"
이승호,2015,NC,"35,000"
나성범,2015,NC,"30,000"
김태군,2015,NC,"21,000"
이재학,2015,NC,"20,000"
박민우,2015,NC,"19,000"
김종호,2015,NC,"17,500"
임창민,2015,NC,"17,400"
김진성,2015,NC,"15,000"
지석훈,2015,NC,"14,000"
이민호,2015,NC,"13,500"
모창민,2015,NC,"12,500"
조영훈,2015,NC,"11,000"
이태양,2015,NC,"10,000"
최금강,2015,NC,"9,200"
용덕한,2015,NC,"8,500"
원종현,2015,NC,"8,000"
임정호,2015,NC,"7,700"
손정욱,2015,NC,"6,600"
고창성,2015,NC,"6,200"
김선규,2015,NC,"6,000"
김성욱,2015,NC,"5,500"
노성호,2015,NC,"5,500"
노진혁,2015,NC,"4,300"
조평호,2015,NC,"3,500"
민성기,2015,NC,"3,300"
김준완,2015,NC,"3,000"
박광열,2015,NC,"3,000"
강장산,2015,NC,"3,000"
김태진,2015,NC,"3,000"
이창섭,2015,NC,"3,000"
심규범,2015,NC,"2,900"
윤병호,2015,NC,"2,900"
박세웅,2015,NC,"2,700"
이우석,2015,NC,"2,700"
이호중,2015,NC,"2,700"
문석종,2015,NC,"2,700"
류진욱,2015,NC,"2,700"
최재원,2015,NC,"2,700"
정성민,2015,NC,"2,700"
김학성,2015,NC,"2,700"
장현식,2015,NC,"2,700"
강구성,2015,NC,"2,700"
배재환,2015,NC,"2,700"
황윤호,2015,NC,"2,700"
박진우,2015,NC,"2,700"
윤강민,2015,NC,"2,700"
강민국,2015,NC,"2,700"
윤수호,2015,NC,"2,700"
마르테,2015,kt,"75,000"
유한준,2015,kt,"60,000"
이진영,2015,kt,"60,000"
이대형,2015,kt,"30,000"
박경수,2015,kt,"23,000"
김사율,2015,kt,"20,000"
김상현,2015,kt,"20,000"
박기혁,2015,kt,"15,000"
장시환,2015,kt,"8,900"
최대성,2015,kt,"8,500"
조무근,2015,kt,"8,500"
오정복,2015,kt,"8,000"
김재윤,2015,kt,"7,200"
홍성용,2015,kt,"7,000"
장성우,2015,kt,"6,500"
윤요섭,2015,kt,"6,500"
정대현,2015,kt,"6,300"
윤근영,2015,kt,"6,200"
하준호,2015,kt,"6,000"
엄상백,2015,kt,"6,000"
이상화,2015,kt,"5,000"
김민혁,2015,kt,"4,700"
김연훈,2015,kt,"4,700"
심재민,2015,kt,"4,700"
최원재,2015,kt,"4,600"
김사연,2015,kt,"4,500"
이창재,2015,kt,"4,400"
고영표,2015,kt,"4,400"
이희근,2015,kt,"4,300"
김동명,2015,kt,"4,000"
박용근,2015,kt,"4,000"
정성곤,2015,kt,"3,900"
김종민,2015,kt,"3,800"
안상빈,2015,kt,"3,700"
김영환,2015,kt,"3,700"
주권,2015,kt,"3,600"
홍성무,2015,kt,"3,600"
배우열,2015,kt,"3,600"
문상철,2015,kt,"3,600"
심우준,2015,kt,"3,500"
김진곤,2015,kt,"3,500"
배정대,2015,kt,"3,500"
김선민,2015,kt,"3,200"
김민수,2015,kt,"3,200"
신현철,2015,kt,"3,000"
김태훈,2015,kt,"3,000"
안정광,2015,kt,"2,900"
이해창,2015,kt,"2,900"
이창진,2015,kt,"2,900"
이지찬,2015,kt,"2,800"
모상기,2015,kt,"2,800"
김병희,2015,kt,"2,700"
김주원,2015,kt,"2,700"
송민섭,2015,kt,"2,700"
윤여운,2015,kt,"2,700"
정다운,2015,kt,"2,700"
헥터,2016,KIA,"170,000"
윤석민,2016,KIA,"125,000"
양현종,2016,KIA,"75,000"
이범호,2016,KIA,"65,000"
임창용,2016,KIA,"50,000"
김주찬,2016,KIA,"50,000"
나지완,2016,KIA,"20,000"
김병현,2016,KIA,"15,000"
김원섭,2016,KIA,"15,000"
안치홍,2016,KIA,"15,000"
심동섭,2016,KIA,"14,000"
김선빈,2016,KIA,"13,000"
최영필,2016,KIA,"13,000"
김진우,2016,KIA,"12,000"
신종길,2016,KIA,"12,000"
김광수,2016,KIA,"10,000"
고효준,2016,KIA,"8,000"
김다원,2016,KIA,"7,000"
이홍구,2016,KIA,"7,000"
한승혁,2016,KIA,"7,000"
한기주,2016,KIA,"6,500"
이성우,2016,KIA,"6,500"
김호령,2016,KIA,"6,000"
강한울,2016,KIA,"6,000"
고영우,2016,KIA,"6,000"
백용환,2016,KIA,"6,000"
서동욱,2016,KIA,"5,800"
곽정철,2016,KIA,"5,500"
김주형,2016,KIA,"5,500"
홍건희,2016,KIA,"4,500"
박찬호,2016,KIA,"3,700"
이호신,2016,KIA,"3,600"
박준태,2016,KIA,"3,400"
홍재호,2016,KIA,"3,400"
배힘찬,2016,KIA,"3,300"
임기준,2016,KIA,"3,300"
오준혁,2016,KIA,"3,300"
황대인,2016,KIA,"3,000"
최병연,2016,KIA,"3,000"
이은총,2016,KIA,"3,000"
노수광,2016,KIA,"3,000"
이인행,2016,KIA,"3,000"
윤정우,2016,KIA,"2,900"
김명찬,2016,KIA,"2,900"
박진두,2016,KIA,"2,800"
전은석,2016,KIA,"2,800"
정용운,2016,KIA,"2,800"
박상옥,2016,KIA,"2,800"
백세웅,2016,KIA,"2,800"
임한용,2016,KIA,"2,800"
최원준,2016,KIA,"2,700"
이준영,2016,KIA,"2,700"
한승택,2016,KIA,"2,700"
신범수,2016,KIA,"2,700"
김윤동,2016,KIA,"2,700"
박동민,2016,KIA,"2,700"
류승현,2016,KIA,"2,700"
이종석,2016,KIA,"2,700"
박정수,2016,KIA,"2,700"
이진영,2016,KIA,"2,700"
전상현,2016,KIA,"2,700"
정동현,2016,KIA,"2,700"
김현준,2016,KIA,"2,700"
김규성,2016,KIA,"2,700"
남재현,2016,KIA,"2,700"
문경찬,2016,KIA,"2,700"
윤완주,2016,KIA,0
이승엽,2016,삼성,"100,000"
윤성환,2016,삼성,"80,000"
장원삼,2016,삼성,"75,000"
최형우,2016,삼성,"70,000"
박한이,2016,삼성,"45,000"
차우찬,2016,삼성,"40,000"
조동찬,2016,삼성,"40,000"
김상수,2016,삼성,"31,000"
이지영,2016,삼성,"21,000"
배영섭,2016,삼성,"16,000"
백정현,2016,삼성,"15,000"
박해민,2016,삼성,"15,000"
심창민,2016,삼성,"14,000"
김대우,2016,삼성,"11,000"
박근홍,2016,삼성,"11,000"
구자욱,2016,삼성,"8,000"
권오준,2016,삼성,"7,000"
정인욱,2016,삼성,"6,000"
이영욱,2016,삼성,"5,500"
우동균,2016,삼성,"5,500"
신용운,2016,삼성,"5,500"
최재원,2016,삼성,"5,000"
백상원,2016,삼성,"4,500"
김현우,2016,삼성,"4,500"
김기태,2016,삼성,"4,000"
나성용,2016,삼성,"3,700"
최선호,2016,삼성,"3,500"
이상훈,2016,삼성,"3,500"
김정혁,2016,삼성,"3,300"
임현준,2016,삼성,"3,300"
박찬도,2016,삼성,"3,100"
성의준,2016,삼성,"3,000"
안성무,2016,삼성,"2,900"
박계범,2016,삼성,"2,900"
최민구,2016,삼성,"2,900"
윤영수,2016,삼성,"2,900"
문선엽,2016,삼성,"2,800"
구준범,2016,삼성,"2,800"
윤대경,2016,삼성,"2,800"
정광운,2016,삼성,"2,800"
장필준,2016,삼성,"2,800"
김응민,2016,삼성,"2,800"
김기환,2016,삼성,"2,700"
황수범,2016,삼성,"2,700"
정두산,2016,삼성,"2,700"
김승현,2016,삼성,"2,700"
김동호,2016,삼성,"2,700"
황선도,2016,삼성,"2,700"
이성규,2016,삼성,"2,700"
김융,2016,삼성,"2,700"
임대한,2016,삼성,"2,700"
박민규,2016,삼성,"2,700"
최충연,2016,삼성,"2,700"
권정웅,2016,삼성,"2,700"
이케빈,2016,삼성,"2,700"
김성훈,2016,삼성,"2,700"
니퍼트,2016,두산,"120,000"
장원준,2016,두산,"100,000"
보우덴,2016,두산,"65,000"
에반스,2016,두산,"55,000"
오재원,2016,두산,"55,000"
양의지,2016,두산,"42,000"
김재호,2016,두산,"41,000"
유희관,2016,두산,"40,000"
이현승,2016,두산,"40,000"
민병헌,2016,두산,"35,000"
정수빈,2016,두산,"28,000"
홍상삼,2016,두산,"22,000"
허경민,2016,두산,"20,000"
김성배,2016,두산,"18,000"
이원석,2016,두산,"15,000"
이용찬,2016,두산,"14,500"
윤명준,2016,두산,"11,500"
오현택,2016,두산,"11,000"
최주환,2016,두산,"11,000"
함덕주,2016,두산,"10,000"
오재일,2016,두산,"9,500"
이흥련,2016,두산,"7,500"
허준혁,2016,두산,"7,500"
변진수,2016,두산,"7,300"
박건우,2016,두산,"7,000"
최재훈,2016,두산,"6,800"
고원준,2016,두산,"6,800"
이현호,2016,두산,"6,800"
김강률,2016,두산,"6,200"
정진호,2016,두산,"5,200"
김재환,2016,두산,"5,000"
임진우,2016,두산,"3,700"
안규영,2016,두산,"3,000"
박세혁,2016,두산,"3,000"
류지혁,2016,두산,"3,000"
최영진,2016,두산,"3,000"
최병욱,2016,두산,"3,000"
남경호,2016,두산,"3,000"
국해성,2016,두산,"3,000"
김진형,2016,두산,"3,000"
조승수,2016,두산,"2,900"
이우성,2016,두산,"2,800"
이원재,2016,두산,"2,800"
장민익,2016,두산,"2,800"
강동연,2016,두산,"2,800"
김인태,2016,두산,"2,800"
이찬기,2016,두산,"2,700"
한주성,2016,두산,"2,700"
이영하,2016,두산,"2,700"
전용훈,2016,두산,"2,700"
최용제,2016,두산,"2,700"
문진제,2016,두산,"2,700"
홍영현,2016,두산,"2,700"
채지선,2016,두산,"2,700"
정진철,2016,두산,"2,700"
장승현,2016,두산,"2,700"
서예일,2016,두산,"2,700"
조수행,2016,두산,"2,700"
이동원,2016,두산,"2,700"
황경태,2016,두산,"2,700"
고봉재,2016,두산,"2,700"
홍성호,2016,두산,"2,700"
정덕현,2016,두산,"2,700"
신창희,2016,두산,"2,700"
성영훈,2016,두산,"2,700"
양구렬,2016,두산,"2,700"
이용호,2016,두산,"2,700"
최정,2016,SK,"100,000"
김광현,2016,SK,"85,000"
켈리,2016,SK,"75,000"
김강민,2016,SK,"60,000"
박정권,2016,SK,"40,000"
이대수,2016,SK,"35,000"
조동화,2016,SK,"30,000"
이재원,2016,SK,"28,000"
채병용,2016,SK,"25,000"
김승회,2016,SK,"22,000"
박재상,2016,SK,"20,000"
나주환,2016,SK,"20,000"
이명기,2016,SK,"18,000"
김성현,2016,SK,"18,000"
신재웅,2016,SK,"16,500"
박희수,2016,SK,"14,000"
전유수,2016,SK,"13,000"
임준혁,2016,SK,"13,000"
정의윤,2016,SK,"12,000"
윤희상,2016,SK,"12,000"
박정배,2016,SK,"8,000"
박종훈,2016,SK,"7,000"
한동민,2016,SK,"6,500"
문광은,2016,SK,"6,000"
최승준,2016,SK,"4,200"
김재현,2016,SK,"4,000"
박민호,2016,SK,"4,000"
백인식,2016,SK,"3,800"
허웅,2016,SK,"3,300"
허웅35,2016,SK,"3,300"
서진용,2016,SK,"3,000"
김민식,2016,SK,"3,000"
임치영,2016,SK,"3,000"
최정민,2016,SK,"3,000"
유서준,2016,SK,"2,900"
문승원,2016,SK,"2,900"
이정담,2016,SK,"2,700"
김동엽,2016,SK,"2,700"
김주한,2016,SK,"2,700"
조성모,2016,SK,"2,700"
이현석,2016,SK,"2,700"
최정용,2016,SK,"2,700"
정영일,2016,SK,"2,700"
박종욱,2016,SK,"2,700"
허웅,2016,SK,"2,700"
조한욱,2016,SK,"2,700"
박승욱,2016,SK,"2,700"
김정빈,2016,SK,"2,700"
이건욱,2016,SK,"2,700"
박세웅,2016,SK,"2,700"
최수빈,2016,SK,"2,700"
노관현,2016,SK,"2,700"
김민재,2016,SK,"2,700"
하성진,2016,SK,"2,700"
김찬호,2016,SK,"2,700"
안상현,2016,SK,"2,700"
임석진,2016,SK,"2,700"
정동윤,2016,SK,"2,700"
김대유,2016,SK,"2,700"
허웅96,2016,SK,"2,700"
이병규9,2016,LG,"80,000"
박용택,2016,LG,"80,000"
이동현,2016,LG,"60,000"
허프,2016,LG,"55,000"
정성훈,2016,LG,"50,000"
정상호,2016,LG,"50,000"
소사,2016,LG,"50,000"
히메네스,2016,LG,"50,000"
우규민,2016,LG,"40,000"
봉중근,2016,LG,"30,000"
오지환,2016,LG,"25,000"
류제국,2016,LG,"18,000"
이병규7,2016,LG,"15,600"
이병규,2016,LG,"15,600"
임훈,2016,LG,"13,000"
윤지웅,2016,LG,"12,500"
임정우,2016,LG,"12,500"
손주인,2016,LG,"12,000"
진해수,2016,LG,"9,500"
최경철,2016,LG,"9,000"
유강남,2016,LG,"8,100"
유원상,2016,LG,"7,500"
양석환,2016,LG,"7,000"
문선재,2016,LG,"6,500"
서상우,2016,LG,"6,000"
신승현,2016,LG,"6,000"
김용의,2016,LG,"6,000"
채은성,2016,LG,"5,500"
정찬헌,2016,LG,"5,100"
장진용,2016,LG,"5,000"
정주현,2016,LG,"5,000"
여건욱,2016,LG,"5,000"
임찬규,2016,LG,"4,800"
안익훈,2016,LG,"4,100"
황목치승,2016,LG,"4,000"
김지용,2016,LG,"4,000"
백창수,2016,LG,"4,000"
김지성,2016,LG,"3,800"
이승현,2016,LG,"3,700"
최동환,2016,LG,"3,500"
임지섭,2016,LG,"3,500"
최성훈,2016,LG,"3,500"
윤진호,2016,LG,"3,300"
조윤준,2016,LG,"3,000"
장준원,2016,LG,"3,000"
이범준,2016,LG,"3,000"
강병의,2016,LG,"3,000"
이진석,2016,LG,"2,900"
김재율,2016,LG,"2,900"
이천웅,2016,LG,"2,800"
이준형,2016,LG,"2,800"
배재준,2016,LG,"2,700"
배민관,2016,LG,"2,700"
김재성,2016,LG,"2,700"
전호영,2016,LG,"2,700"
이창호,2016,LG,"2,700"
박지규,2016,LG,"2,700"
최민창,2016,LG,"2,700"
전인환,2016,LG,"2,700"
김태영,2016,LG,"2,700"
양원혁,2016,LG,"2,700"
김호은,2016,LG,"2,700"
김기연,2016,LG,"2,700"
홍창기,2016,LG,"2,700"
김주성,2016,LG,"2,700"
유경국,2016,LG,"2,700"
유재유,2016,LG,"2,700"
김대현,2016,LG,"2,700"
박재욱,2016,LG,"2,700"
이영재,2016,LG,"2,700"
이형종,2016,LG,"2,700"
윤여운,2016,LG,"2,700"
김창혁,2016,LG,"2,700"
강승호,2016,LG,"2,700"
나규호,2016,LG,"2,400"
신민재,2016,LG,0
린드블럼,2016,롯데,"120,000"
강민호,2016,롯데,"100,000"
손승락,2016,롯데,"70,000"
레일리,2016,롯데,"63,000"
손아섭,2016,롯데,"60,000"
윤길현,2016,롯데,"50,000"
황재균,2016,롯데,"50,000"
최준석,2016,롯데,"40,000"
송승준,2016,롯데,"40,000"
정대현,2016,롯데,"32,000"
강영식,2016,롯데,"30,000"
정훈,2016,롯데,"21,000"
전준우,2016,롯데,"20,500"
노경은,2016,롯데,"20,000"
박종윤,2016,롯데,"16,000"
이명우,2016,롯데,"15,000"
박헌도,2016,롯데,"8,000"
김문호,2016,롯데,"7,000"
이우민,2016,롯데,"7,000"
오승택,2016,롯데,"7,000"
이정민,2016,롯데,"6,500"
박세웅,2016,롯데,"5,600"
신본기,2016,롯데,"5,500"
조정훈,2016,롯데,"5,200"
배장호,2016,롯데,"4,600"
김민하,2016,롯데,"4,000"
안중열,2016,롯데,"4,000"
이재곤,2016,롯데,"3,800"
진명호,2016,롯데,"3,800"
김대우,2016,롯데,"3,800"
이여상,2016,롯데,"3,600"
김원중,2016,롯데,"3,600"
손용석,2016,롯데,"3,400"
김주현,2016,롯데,"3,300"
김동한,2016,롯데,"3,200"
김대륙,2016,롯데,"3,200"
박한길,2016,롯데,"3,000"
김준태,2016,롯데,"3,000"
문규현,2016,롯데,"3,000"
구승민,2016,롯데,"2,900"
이인복,2016,롯데,"2,900"
강동수,2016,롯데,"2,900"
강승현,2016,롯데,"2,900"
김재유,2016,롯데,"2,900"
김사훈,2016,롯데,"2,900"
김재유,2016,롯데,"2,900"
박진형,2016,롯데,"2,800"
황진수,2016,롯데,"2,800"
김상호,2016,롯데,"2,800"
차재용,2016,롯데,"2,800"
김유영,2016,롯데,"2,800"
오윤석,2016,롯데,"2,700"
배제성,2016,롯데,"2,700"
양형진,2016,롯데,"2,700"
강동관,2016,롯데,"2,700"
박종무,2016,롯데,"2,700"
한승혁,2016,롯데,"2,700"
김영일,2016,롯데,"2,700"
나경민,2016,롯데,"2,700"
김성재,2016,롯데,"2,700"
이석훈,2016,롯데,"2,700"
임지유,2016,롯데,"2,700"
최승훈,2016,롯데,"2,700"
김남길,2016,롯데,"2,700"
박시영,2016,롯데,"2,700"
김성호,2016,롯데,"2,700"
이지모,2016,롯데,"2,700"
장국헌,2016,롯데,"2,700"
로저스,2016,한화,"170,000"
김태균,2016,한화,"160,000"
정우람,2016,한화,"120,000"
로사리오,2016,한화,"100,000"
정근우,2016,한화,"70,000"
이용규,2016,한화,"70,000"
배영수,2016,한화,"55,000"
권혁,2016,한화,"45,000"
송은범,2016,한화,"45,000"
조인성,2016,한화,"40,000"
박정진,2016,한화,"30,000"
안영명,2016,한화,"28,000"
심수창,2016,한화,"25,000"
이성열,2016,한화,"25,000"
김경언,2016,한화,"20,000"
마에스트리,2016,한화,"20,000"
송신영,2016,한화,"19,000"
최진행,2016,한화,"18,500"
윤규진,2016,한화,"17,000"
송창식,2016,한화,"16,000"
차일목,2016,한화,"15,000"
송광민,2016,한화,"10,000"
장민석,2016,한화,"10,000"
정현석,2016,한화,"9,500"
이재우,2016,한화,"9,000"
임준섭,2016,한화,"8,500"
김태완,2016,한화,"8,000"
오선진,2016,한화,"8,000"
허도환,2016,한화,"7,500"
안승민,2016,한화,"7,000"
이태양,2016,한화,"6,500"
강경학,2016,한화,"6,500"
이종환,2016,한화,"6,200"
정범모,2016,한화,"6,000"
최윤석,2016,한화,"5,700"
김회성,2016,한화,"5,500"
이양기,2016,한화,"5,400"
이동걸,2016,한화,"5,200"
정대훈,2016,한화,"5,100"
장운호,2016,한화,"4,200"
송주호,2016,한화,"4,000"
김민우,2016,한화,"3,800"
신성현,2016,한화,"3,700"
정재원,2016,한화,"3,700"
장민재,2016,한화,"3,700"
이준수,2016,한화,"3,300"
김범수,2016,한화,"3,200"
이창열,2016,한화,"3,200"
하주석,2016,한화,"3,200"
송창현,2016,한화,"3,100"
김원석,2016,한화,"3,000"
김용주,2016,한화,"3,000"
김경태,2016,한화,"3,000"
윤승열,2016,한화,"2,900"
이도윤,2016,한화,"2,800"
양성우,2016,한화,"2,800"
엄태용,2016,한화,"2,700"
김병근,2016,한화,"2,700"
김주현,2016,한화,"2,700"
김인환,2016,한화,"2,700"
이동훈,2016,한화,"2,700"
권용우,2016,한화,"2,700"
지성준,2016,한화,"2,700"
박상언,2016,한화,"2,700"
장진혁,2016,한화,"2,700"
강상원,2016,한화,"2,700"
문재현,2016,한화,"2,700"
염진우,2016,한화,"2,700"
김재영,2016,한화,"2,700"
김태연,2016,한화,"2,700"
김찬균,2016,한화,"2,700"
박한결,2016,한화,"2,700"
박준혁,2016,한화,"2,400"
밴헤켄,2016,넥센,"65,000"
대니돈,2016,넥센,"60,000"
이택근,2016,넥센,"50,000"
채태인,2016,넥센,"30,000"
한현희,2016,넥센,"30,000"
서건창,2016,넥센,"26,000"
김민성,2016,넥센,"22,000"
마정길,2016,넥센,"20,000"
조상우,2016,넥센,"17,000"
김하성,2016,넥센,"16,000"
윤석민,2016,넥센,"16,000"
김세현,2016,넥센,"16,000"
양훈,2016,넥센,"15,000"
박동원,2016,넥센,"14,000"
문성현,2016,넥센,"11,000"
강윤구,2016,넥센,"10,500"
오주원,2016,넥센,"8,800"
오재영,2016,넥센,"8,800"
이보근,2016,넥센,"8,400"
금민철,2016,넥센,"7,900"
고종욱,2016,넥센,"7,700"
유재신,2016,넥센,"6,000"
김상수,2016,넥센,"6,000"
하영민,2016,넥센,"5,500"
김지수,2016,넥센,"5,500"
김택형,2016,넥센,"4,400"
김재현,2016,넥센,"4,400"
임병욱,2016,넥센,"4,000"
박윤,2016,넥센,"4,000"
김정훈,2016,넥센,"3,400"
장시윤,2016,넥센,"3,300"
장영석,2016,넥센,"3,300"
홍성갑,2016,넥센,"3,200"
이상민,2016,넥센,"3,000"
송성문,2016,넥센,"3,000"
허정협,2016,넥센,"3,000"
김정인,2016,넥센,"3,000"
김동준,2016,넥센,"3,000"
임태준,2016,넥센,"2,900"
유재훈,2016,넥센,"2,700"
정용준,2016,넥센,"2,700"
최원태,2016,넥센,"2,700"
김한별,2016,넥센,"2,700"
안준모,2016,넥센,"2,700"
주효상,2016,넥센,"2,700"
김수산,2016,넥센,"2,700"
강지광,2016,넥센,"2,700"
박종윤,2016,넥센,"2,700"
김윤환,2016,넥센,"2,700"
김웅빈,2016,넥센,"2,700"
김규민,2016,넥센,"2,700"
송우현,2016,넥센,"2,700"
박주현,2016,넥센,"2,700"
김해수,2016,넥센,"2,700"
안정훈,2016,넥센,"2,700"
김민준,2016,넥센,"2,700"
황덕균,2016,넥센,"2,700"
신재영,2016,넥센,"2,700"
박정음,2016,넥센,"2,700"
이찬석,2016,넥센,"2,700"
안현석,2016,넥센,"2,700"
임동휘,2016,넥센,"2,700"
김성현,2016,넥센,"2,700"
김성택,2016,넥센,"2,700"
채상현,2016,넥센,"2,700"
임지열,2016,넥센,"2,700"
윤영삼,2016,넥센,"2,500"
박석민,2016,NC,"75,000"
이호준,2016,NC,"75,000"
해커,2016,NC,"60,000"
이종욱,2016,NC,"50,000"
손시헌,2016,NC,"40,000"
나성범,2016,NC,"30,000"
김태군,2016,NC,"21,000"
이재학,2016,NC,"20,000"
박민우,2016,NC,"19,000"
김종호,2016,NC,"17,500"
임창민,2016,NC,"17,400"
김진성,2016,NC,"15,000"
지석훈,2016,NC,"14,000"
이민호,2016,NC,"13,500"
모창민,2016,NC,"12,500"
조영훈,2016,NC,"11,000"
최금강,2016,NC,"9,200"
원종현,2016,NC,"8,000"
이훈,2016,NC,"8,000"
임정호,2016,NC,"7,700"
김선규,2016,NC,"6,000"
손정욱,2016,NC,"5,600"
노성호,2016,NC,"5,500"
김성욱,2016,NC,"5,500"
권희동,2016,NC,"5,100"
고창성,2016,NC,"5,000"
노진혁,2016,NC,"4,300"
이상호,2016,NC,"4,000"
조평호,2016,NC,"3,500"
민성기,2016,NC,"3,300"
박진우,2016,NC,"3,200"
강장산,2016,NC,"3,000"
박광열,2016,NC,"3,000"
김준완,2016,NC,"3,000"
김태진,2016,NC,"3,000"
윤병호,2016,NC,"2,900"
심규범,2016,NC,"2,900"
이우석,2016,NC,"2,700"
황윤호,2016,NC,"2,700"
박민석,2016,NC,"2,700"
이재율,2016,NC,"2,700"
박세웅,2016,NC,"2,700"
도태훈,2016,NC,"2,700"
문석종,2016,NC,"2,700"
구창모,2016,NC,"2,700"
윤수호,2016,NC,"2,700"
이형범,2016,NC,"2,700"
강구성,2016,NC,"2,700"
장현식,2016,NC,"2,700"
최상인,2016,NC,"2,700"
조원빈,2016,NC,"2,700"
강민국,2016,NC,"2,700"
김찬형,2016,NC,"2,700"
최성영,2016,NC,"2,700"
정수민,2016,NC,"2,700"
박준영,2016,NC,"2,700"
배재환,2016,NC,"2,700"
이진영,2016,kt,"60,000"
유한준,2016,kt,"60,000"
피어밴드,2016,kt,"35,000"
이대형,2016,kt,"30,000"
박경수,2016,kt,"23,000"
김사율,2016,kt,"20,000"
박기혁,2016,kt,"15,000"
장시환,2016,kt,"8,900"
최대성,2016,kt,"8,500"
조무근,2016,kt,"8,500"
오정복,2016,kt,"8,000"
김재윤,2016,kt,"7,200"
홍성용,2016,kt,"7,000"
장성우,2016,kt,"6,500"
윤요섭,2016,kt,"6,500"
정대현,2016,kt,"6,300"
윤근영,2016,kt,"6,200"
엄상백,2016,kt,"6,000"
하준호,2016,kt,"6,000"
이상화,2016,kt,"5,000"
심재민,2016,kt,"4,700"
김연훈,2016,kt,"4,700"
최원재,2016,kt,"4,600"
김사연,2016,kt,"4,500"
고영표,2016,kt,"4,400"
이창재,2016,kt,"4,400"
박용근,2016,kt,"4,000"
김동명,2016,kt,"4,000"
정성곤,2016,kt,"3,900"
김종민,2016,kt,"3,800"
김영환,2016,kt,"3,700"
안상빈,2016,kt,"3,700"
홍성무,2016,kt,"3,600"
주권,2016,kt,"3,600"
배우열,2016,kt,"3,600"
배정대,2016,kt,"3,500"
심우준,2016,kt,"3,500"
김진곤,2016,kt,"3,500"
김민수,2016,kt,"3,200"
유민상,2016,kt,"3,200"
김선민,2016,kt,"3,200"
신현철,2016,kt,"3,000"
김태훈,2016,kt,"3,000"
채선관,2016,kt,"3,000"
이창진,2016,kt,"2,900"
김만수,2016,kt,"2,900"
안정광,2016,kt,"2,900"
이해창,2016,kt,"2,900"
조현우,2016,kt,"2,800"
이지찬,2016,kt,"2,800"
남태혁,2016,kt,"2,700"
강승훈,2016,kt,"2,700"
박세진,2016,kt,"2,700"
송민섭,2016,kt,"2,700"
한승지,2016,kt,"2,700"
서의태,2016,kt,"2,700"
정다운,2016,kt,"2,700"
김태오,2016,kt,"2,700"
임도혁,2016,kt,"2,700"
장현우,2016,kt,"2,700"
김도영,2016,kt,"2,700"
류희운,2016,kt,"2,700"
전민수,2016,kt,"2,700"
이윤학,2016,kt,"2,700"
정주후,2016,kt,"2,700"
헥터,2017,KIA,"170,000"
양현종,2017,KIA,"150,000"
최형우,2017,KIA,"150,000"
윤석민,2017,KIA,"125,000"
버나디나,2017,KIA,"75,000"
팻딘,2017,KIA,"70,000"
이범호,2017,KIA,"65,000"
김주찬,2017,KIA,"60,000"
나지완,2017,KIA,"60,000"
임창용,2017,KIA,"50,000"
안치홍,2017,KIA,"22,000"
이명기,2017,KIA,"15,000"
서동욱,2017,KIA,"15,000"
김진우,2017,KIA,"12,000"
심동섭,2017,KIA,"11,000"
김주형,2017,KIA,"11,000"
신종길,2017,KIA,"9,800"
김호령,2017,KIA,"9,500"
홍건희,2017,KIA,"9,000"
김선빈,2017,KIA,"8,000"
손영민,2017,KIA,"8,000"
고효준,2017,KIA,"8,000"
한승혁,2017,KIA,"7,500"
김다원,2017,KIA,"6,000"
한기주,2017,KIA,"6,000"
김민식,2017,KIA,"6,000"
백용환,2017,KIA,"5,500"
최정민,2017,KIA,"5,500"
박지훈,2017,KIA,"5,000"
곽정철,2017,KIA,"5,000"
박경태,2017,KIA,"4,900"
김윤동,2017,KIA,"4,700"
고장혁,2017,KIA,"4,300"
오준혁,2017,KIA,"4,200"
이준호,2017,KIA,"4,000"
이호신,2017,KIA,"4,000"
